S,A_x,xmax_over_xc,crosses_threshold
0.2,0.8014285714285714,0.6781719141663227,False
0.2042857142857143,0.8014285714285714,0.6740843887470517,False
0.20857142857142857,0.8014285714285714,0.6700315150346318,False
0.21285714285714286,0.8014285714285714,0.6660187262209726,False
0.21714285714285714,0.8014285714285714,0.6620908145224832,False
0.22142857142857142,0.8014285714285714,0.6581959784774045,False
0.2257142857142857,0.8014285714285714,0.6543343217991751,False
0.22999999999999998,0.8014285714285714,0.6505413973868877,False
0.23428571428571432,0.8014285714285714,0.6467964819513031,False
0.2385714285714286,0.8014285714285714,0.6430831627071558,False
0.24285714285714288,0.8014285714285714,0.6394099507117876,False
0.24714285714285716,0.8014285714285714,0.6358072982463703,False
0.25142857142857145,0.8014285714285714,0.6322347118957792,False
0.2557142857142857,0.8014285714285714,0.6286921983236685,False
0.26,0.8014285714285714,0.6252045646921579,False
0.2642857142857143,0.8014285714285714,0.6217655563501078,False
0.26857142857142857,0.8014285714285714,0.6183551303496467,False
0.27285714285714285,0.8014285714285714,0.6149732525167826,False
0.27714285714285714,0.8014285714285714,0.6116539904845901,False
0.2814285714285714,0.8014285714285714,0.6083689924232843,False
0.28571428571428575,0.8014285714285714,0.6051111079056423,False
0.29000000000000004,0.8014285714285714,0.6018802742867974,False
0.2942857142857143,0.8014285714285714,0.5987140609359805,False
0.2985714285714286,0.8014285714285714,0.5955739866559991,False
0.3028571428571429,0.8014285714285714,0.5924595939274067,False
0.30714285714285716,0.8014285714285714,0.5893720413689936,False
0.31142857142857144,0.8014285714285714,0.5863439737963411,False
0.3157142857142857,0.8014285714285714,0.5833402903867545,False
0.32,0.8014285714285714,0.5803609073150359,False
0.3242857142857143,0.8014285714285714,0.5774057299235877,False
0.32857142857142857,0.8014285714285714,0.5745060915115608,False
0.3328571428571429,0.8014285714285714,0.5716308102537028,False
0.3371428571428572,0.8014285714285714,0.5687785073479578,False
0.34142857142857147,0.8014285714285714,0.5659490804283348,False
0.34571428571428575,0.8014285714285714,0.5631657249957618,False
0.35000000000000003,0.8014285714285714,0.5604113821760998,False
0.3542857142857143,0.8014285714285714,0.5576787595281826,False
0.3585714285714286,0.8014285714285714,0.5549677506047729,False
0.3628571428571429,0.8014285714285714,0.5522909141892869,False
0.36714285714285716,0.8014285714285714,0.5496505461019657,False
0.37142857142857144,0.8014285714285714,0.5470307056932433,False
0.3757142857142857,0.8014285714285714,0.5444312850823063,False
0.38,0.8014285714285714,0.5418522133680548,False
0.08,0.8142857142857143,0.8327581494601312,False
0.08428571428571428,0.8142857142857143,0.8265386528736454,False
0.08857142857142858,0.8142857142857143,0.8203675636500566,False
0.09285714285714286,0.8142857142857143,0.8143639232826487,False
0.09714285714285714,0.8142857142857143,0.8084064593215866,False
0.10142857142857142,0.8142857142857143,0.8025528574698041,False
0.10571428571428572,0.8142857142857143,0.7968007765295657,False
0.11,0.8142857142857143,0.7910950139887587,False
0.1142857142857143,0.8142857142857143,0.7855308108755695,False
0.11857142857142858,0.8142857142857143,0.780019949907054,False
0.12285714285714286,0.8142857142857143,0.7745788854583056,False
0.12714285714285714,0.8142857142857143,0.7692546248939002,False
0.13142857142857145,0.8142857142857143,0.7639741918425053,False
0.13571428571428573,0.8142857142857143,0.7587829162831612,False
0.14,0.8142857142857143,0.7536792435107906,False
0.1442857142857143,0.8142857142857143,0.7486183416964208,False
0.14857142857142858,0.8142857142857143,0.7436553864520752,False
0.15285714285714286,0.8142857142857143,0.7387617857614298,False
0.15714285714285714,0.8142857142857143,0.7339096472570796,False
0.16142857142857142,0.8142857142857143,0.7291556217161367,False
0.1657142857142857,0.8142857142857143,0.724461767321612,False
0.17,0.8142857142857143,0.7198079061668224,False
0.1742857142857143,0.8142857142857143,0.715245304522152,False
0.17857142857142858,0.8142857142857143,0.7107411827230705,False
0.18285714285714288,0.8142857142857143,0.7062754919885471,False
0.18714285714285717,0.8142857142857143,0.7018885112143028,False
0.19142857142857145,0.8142857142857143,0.6975644965788336,False
0.19571428571428573,0.8142857142857143,0.6932773061411384,False
0.2,0.8142857142857143,0.689051677495194,False
0.2042857142857143,0.8142857142857143,0.6848985768018169,False
0.20857142857142857,0.8142857142857143,0.6807806837250269,False
0.21285714285714286,0.8142857142857143,0.6767035186202393,False
0.21714285714285714,0.8142857142857143,0.6727125922955703,False
0.22142857142857142,0.8142857142857143,0.6687552722497695,False
0.2257142857142857,0.8142857142857143,0.6648316638601246,False
0.22999999999999998,0.8142857142857143,0.6609778903930943,False
0.23428571428571432,0.8142857142857143,0.6571728961002545,False
0.2385714285714286,0.8142857142857143,0.653400004889624,False
0.24285714285714288,0.8142857142857143,0.64966786435957,False
0.24714285714285716,0.8142857142857143,0.6460074153305371,False
0.25142857142857145,0.8142857142857143,0.6423775147604169,False
0.2557142857142857,0.8142857142857143,0.6387781694197695,False
0.26,0.8142857142857143,0.6352345844465774,False
0.2642857142857143,0.8142857142857143,0.6317404048477027,False
0.26857142857142857,0.8142857142857143,0.6282752661306569,False
0.27285714285714285,0.8142857142857143,0.6248391335732014,False
0.27714285714285714,0.8142857142857143,0.6214666213479794,False
0.2814285714285714,0.8142857142857143,0.6181289227830166,False
0.28571428571428575,0.8142857142857143,0.6148187727383533,False
0.29000000000000004,0.8142857142857143,0.611536107564126,False
0.2942857142857143,0.8142857142857143,0.6083190993467185,False
0.2985714285714286,0.8142857142857143,0.6051286495435289,False
0.3028571428571429,0.8142857142857143,0.601964293295226,False
0.30714285714285716,0.8142857142857143,0.5988272078080681,False
0.31142857142857144,0.8142857142857143,0.595750561611256,False
0.3157142857142857,0.8142857142857143,0.5926986907672908,False
0.32,0.8142857142857143,0.5896715101061858,False
0.3242857142857143,0.8142857142857143,0.5866689234517736,False
0.32857142857142857,0.8142857142857143,0.583722766776452,False
0.3328571428571429,0.8142857142857143,0.5808013580117835,False
0.3371428571428572,0.8142857142857143,0.5779032962358929,False
0.34142857142857147,0.8142857142857143,0.5750284774405542,False
0.34571428571428575,0.8142857142857143,0.5722004692470305,False
0.35000000000000003,0.8142857142857143,0.5694019391094065,False
